  -0.0237152      0.25447    -0.966725     0.827967
    0.999801    0.0121759   -0.0213479    0.0335691
  0.00605208    -0.967039    -0.254646     0.289942
-2.84053e-08  3.72529e-08 -7.45058e-08            1
