T_RC
   0.375147    0.350643    0.858087    0.513464    0.519227    0.275897    0.808878    0.474948     0.39234    0.529642    0.752029    0.382252    0.427229    0.266766    0.863893    0.476786    0.264785     0.53937    0.799355    0.461787    0.384421   0.0307227    0.922646    0.502491     0.32333    0.326521    0.888168    0.392593    0.168553    0.514192     0.84095    0.475304    0.408224   0.0618448    0.910784    0.477254    0.398396    0.480631    0.781201     0.48484
   0.768901   -0.634741  -0.0767795     0.10198     0.67872   -0.708285   -0.194091    0.016135    0.783636   -0.620579   0.0282338  -0.0387513    0.883343   -0.326925   -0.335895    0.076672     0.96257   -0.197579   -0.185532   0.0197938    0.921326  -0.0757058    -0.38135    0.124786     0.92698   0.0793332   -0.366625    0.134088    0.966603   0.0808707   -0.243185   0.0587955    0.912872  -0.0231024   -0.407591    0.194412     0.86586   0.0839142   -0.493198   0.0910733
   0.517741    0.688588   -0.507731    0.291253    0.519367    0.649779   -0.555018    0.294632    0.481647     0.57824   -0.658525    0.289285    0.192823    0.906618   -0.375318    0.265071   0.0578654    0.818561   -0.571497    0.293232   0.0581336    0.996657  -0.0574086    0.260114   -0.190172    0.941855   -0.277028    0.279362   -0.193052    0.853854   -0.483388    0.304293 -0.00416607    0.997818  -0.0658875     0.26388     -0.3026    0.872899   -0.382728    0.296224
          0           0           0           1           0           0           0           1           0           0           0           1           0           0           0           1           0           0           0           1           0           0           0           1           0           0           0           1           0           0           0           1           0           0           0           1           0           0           0           1
T_CT
   0.766723   -0.634264  -0.0992249   0.0802058    0.674805   -0.709024   -0.204749 -0.00680792    0.781056   -0.624099   0.0212478  -0.0541313    0.874639   -0.326359   -0.358463   0.0491817    0.957362   -0.203136   -0.205413 -0.00343792    0.909269  -0.0695073   -0.410364   0.0958915    0.910869    0.073667   -0.406068     0.10754    0.959201   0.0730337   -0.273128   0.0333417    0.902195  -0.0185259   -0.430931     0.16675    0.854492    0.074101   -0.514153   0.0605642
  -0.396789     -0.5897    0.703429  -0.0779092    -0.36896   -0.564402    0.738458  -0.0907073   -0.363582    -0.42683    0.828024     -0.1064  -0.0661321   -0.812857    0.578697   -0.065669   0.0233717   -0.654246    0.755921  -0.0925769   0.0545471   -0.957552    0.283053  -0.0611497    0.283946   -0.825897    0.487101   -0.101669    0.246181   -0.690797    0.679849    -0.10145     0.11915   -0.949498    0.290271  -0.0697535    0.404168    -0.71662    0.568423  -0.0931043
  -0.504672   -0.499964   -0.703805    0.303619   -0.639145   -0.422771   -0.642463     0.34169     -0.5077   -0.654459    -0.56029    0.435999   -0.480242   -0.482445    -0.73254    0.342851   -0.287945    -0.72849   -0.621602    0.354589   -0.412619   -0.279756   -0.866881    0.316651   -0.299487   -0.558987   -0.773202    0.420364   -0.139024   -0.719351   -0.680593    0.337343   -0.414545   -0.313227   -0.854424    0.340662   -0.326331   -0.693517   -0.642295    0.329943
          0           0           0           1           0           0           0           1           0           0           0           1           0           0           0           1           0           0           0           1           0           0           0           1           0           0           0           1           0           0           0           1           0           0           0           1           0           0           0           1
